Наименование,Описание,Категория,Цена,Фото
Якитори с осьминогом,,Якитори,150 с,https://nambafood.kg/dish_image/135661.png
Якитори ассорти,,Якитори,1000 с,https://nambafood.kg/dish_image/135662.png
Детское комбо,"Пепперони 30см, наггетсы 5 шт, ,стрипсы 3 шт в подарок.",Комбо меню,650 с,https://nambafood.kg/dish_image/116714.png
Комбо сет 1,"Цунами 12 шт, Фирменная 30 см, Кентаки 8 шт, крылышки 6 шт, Картофель фри порция.",Комбо меню,1250 с,https://nambafood.kg/dish_image/116716.png
Комбо сет 2,"Пепперони 40 см, Три самурая 8 шт, Цунами 12 шт, Эверест 10 шт, Крылышки 10 шт, Картофель фри 1 порция.",Комбо меню,1800 с,https://nambafood.kg/dish_image/116715.png
Комбо сет 3,"Пепперони 30 см, Пицца 4 сыра 30 см, Вулкан 10 шт, Сумо 12шт, КФС ролл 8 шт, Филадельфия Россия 8 шт, крылышки 14 шт, Фри 2 порции.",Комбо меню,2400 с,https://nambafood.kg/dish_image/136632.png
Наггетсы 3 шт,,Чикен,100 с,https://nambafood.kg/dish_image/116758.png
Наггетсы 5 шт,,Чикен,150 с,https://nambafood.kg/dish_image/116753.png
Наггетсы 9 шт,,Чикен,200 с,https://nambafood.kg/dish_image/116755.png
Стрипсы 3 шт,,Чикен,100 с,https://nambafood.kg/dish_image/116761.png
Стрипсы 5 шт,,Чикен,180 с,https://nambafood.kg/dish_image/116763.png
Ножки 1 шт,,Чикен,80 с,https://nambafood.kg/dish_image/116771.png
Ножки 2 шт,,Чикен,150 с,https://nambafood.kg/dish_image/116765.png
Ножки 3 шт,,Чикен,220 с,https://nambafood.kg/dish_image/116768.png
Крылышки 6 шт,,Чикен,180 с,https://nambafood.kg/dish_image/116777.png
Крылышки 10 шт,,Чикен,300 с,https://nambafood.kg/dish_image/116774.png
Крылышки 14 шт,,Чикен,380 с,https://nambafood.kg/dish_image/116779.png
Чикен комбо № 1,"Фри 1 порция,Крылышки 6 шт, Наггетсы 3 шт, Ножки 1 шт, Стрипсы 3 шт. в подарок",Чикен,550 с,https://nambafood.kg/dish_image/136633.png
Чикен комбо № 2,"Наггетсы 5 шт, Фри 1 порция, Крылышки 10 шт, Ножки 2 шт, Стрипсы 3 шт. в подарок",Чикен,650 с,https://nambafood.kg/dish_image/136634.png
Чикен комбо № 3,"Крылышки 14 шт, Фри 2 порции, Ножки 4 шт, Наггетсы 5 шт, Стрипсы 3 шт. в подарок",Чикен,950 с,https://nambafood.kg/dish_image/136635.png
Картофель фри,250 г,Прочее,150 с,https://nambafood.kg/dish_image/116712.png
"Coca cola 0,5 мл",,Напитки,45 с,https://nambafood.kg/dish_image/125756.png
Fanta 0.4 мл,,Напитки,50 с,https://nambafood.kg/dish_image/125757.png
"Вода ASU негазированная 0,5 л.",,Напитки,35 с,https://nambafood.kg/dish_image/132679.png
