Наименование,Описание,Категория,Цена,Фото
Запеченная баранья ножка со свежими овощами 3 кг,"1 кг. Баранья нога, помидоры черри, огурцы, специи, зелень, соус, минимальный заказ 3 кг на 8 персон",Банкетное меню,1900 с,https://nambafood.kg/dish_image/85201.png
Куурдак ( По весу ),"1 кг. Пирзола , картофель, масло, лук",Банкетное меню,1700 с,https://nambafood.kg/dish_image/85202.png
Корона из Говяжих Ребер ( По весу ),"Цена за 1 кг. Говяжьи ребра, чеснок, картофель, шампиньоны, перец, корнишоны, черри, лук.",Банкетное меню,1500 с,https://nambafood.kg/dish_image/85203.png
Coca-cola 1 л,,Напитки,200 с,https://nambafood.kg/dish_image/140792.png
Fanta 1 л,1 л,Напитки,200 с,https://nambafood.kg/dish_image/140793.png
Sprite 1 л,1 л,Напитки,200 с,https://nambafood.kg/dish_image/140794.png
Соки натуральные в ассортименте,1 л,Напитки,260 с,https://nambafood.kg/dish_image/17349.png
Квас «Камди»‎‎,1 л,Напитки,150 с,https://nambafood.kg/dish_image/17350.png
Компот,1 л,Напитки,180 с,https://nambafood.kg/dish_image/140795.png
Хлеб,"0,5 порция",Мучные изделия,25 с,https://nambafood.kg/dish_image/85208.png
Хлеб,1 порция.,Мучные изделия,45 с,https://nambafood.kg/dish_image/15185.png
Пампушки,2 шт.,Мучные изделия,35 с,https://nambafood.kg/image_by_id/15301
