Наименование,Описание,Категория,Цена,Фото
«Лявянги»‎‎ из цыпленка,"1 шт (цыпленок,грецкий орех,алча,помидоры,зерна граната,специи) \ 100 gr. (chicken, walnut, alcha, tomatoes, pomegranate seeds, spices)",Вторые блюда \ Main courses,1400 с,https://nambafood.kg/dish_image/107559.png
Котлета по-киевски с картофелем фри,"300 гр.(куриное филе,картофель фри,кетчуп,зеленый горошек) \ 300 gr. (Chicken fillet, french fries, ketchup, green peas)",Вторые блюда \ Main courses,440 с,https://nambafood.kg/dish_image/56255.png
Форель жареная по-домашнему,250 гр.,Вторые блюда \ Main courses,790 с,https://nambafood.kg/dish_image/107556.png
Осетрина жареная  по-домашнему,250 г,Вторые блюда \ Main courses,1420 с,https://nambafood.kg/dish_image/107555.png
«Нар-говурма»‎‎ из рыбы,250 гр. (осетрина жареная с гранатами) \ 250 gr. (fried sturgeon with grenades),Вторые блюда \ Main courses,1420 с,https://nambafood.kg/dish_image/56254.png
"""Яйма Хинкали"" с фаршем и курутом","300 гр.(тесто,бараний фарш,жаренный лук, курут и йогурт с чесноком) \ 300 gr. (Dough, minced meat, fried onions, kurut and yogurt with garlic)",Вторые блюда \ Main courses,590 с,https://nambafood.kg/dish_image/56292.png
Куриная «Чыгыртма»‎‎ с картофелем,700 r.,Вторые блюда \ Main courses,1240 с,https://nambafood.kg/dish_image/56231.png
«Гюрза»,"300 r.(тесто,говядина,баранина,перец,шафран,укроп) \ 300 r. (Dough, beef, lamb, pepper, saffron, dill)",Вторые блюда \ Main courses,520 с,https://nambafood.kg/dish_image/56243.png
Цыпленок  «Табакам»‎‎ с овощами,"1 пор. (цыпленок,картофель,помидоры,баклажаны,соус,домашняя аджика,специи) \ 1 por. (Chicken, potatoes, tomatoes, eggplants, sauce, homemade adjika, spices)",Вторые блюда \ Main courses,1440 с,https://nambafood.kg/dish_image/56290.png
Судак жареный по-домашнему,500 гр.,Вторые блюда \ Main courses,790 с,https://nambafood.kg/dish_image/104816.png
Телятина по-бакински,"300 гр. (бон филе, картофель, помидоры, лук, зелень) 300 gr. (bon fillet, potatoes, tomato, onions, greens)",Вторые блюда \ Main courses,720 с,https://nambafood.kg/dish_image/104817.png
Аджап сандал,"400 гр. (бонфиле, баклажаны, картофель, помидоры, лук, цукини, лаваш, зелень, зерна граната)",Вторые блюда \ Main courses,820 с,https://nambafood.kg/dish_image/104819.png
"Куриная ""Чыгыртма""с яйцом и помидорами",700 гр.,Вторые блюда \ Main courses,1070 с,https://nambafood.kg/dish_image/56232.png
Запеченная семга,"250 гр. (семга, тигровые креветки, помидоры, пастила, сливочное масло, зелень, зерна граната) 250 gr. (salmon, tiger shrimp, tomato, paste, butter, greens, pomegranate seeds)",Вторые блюда \ Main courses,1040 с,https://nambafood.kg/dish_image/104820.png
«‎Лявянги»‎ из осетрины,"1 кг.(осетрина,грецкий орех,гранатовый соус,масло сливочное,перец болгарский) \ 1 kg. (Sturgeon, walnut, pomegranate sauce, butter, Bulgarian pepper)",Блюда на заказ \ Banquet dishes,2900 с,https://nambafood.kg/dish_image/56259.png
«Лявянги»‎‎ из форели,"1кг.(форель,грецкий орех,алча,специи) \ 1 kg. (Trout, walnut, alcha, spices)",Блюда на заказ \ Banquet dishes,1900 с,https://nambafood.kg/dish_image/56249.png
«Аш-Говурма»‎‎ плов,"550 гр.(кашпан,баранина,албухара,рис,зелень,специи) \ 550 gr. (Pots, lamb, albuhara, rice, herbs, spices)",Блюда на заказ \ Banquet dishes,1080 с,https://nambafood.kg/dish_image/56944.png
«Аш-Сабзи» ‎‎плов,"350 гр.(баранина,рис,зелень,специи) \ 350 gr. (Lamb, rice, greens, spices)",Блюда на заказ \ Banquet dishes,820 с,https://nambafood.kg/dish_image/56945.png
