Наименование,Описание,Категория,Цена,Фото
Сет №2,"Сяке сандочи, Филадельфия раунд, Унаги ролл, Суши лосось 1 шт, Суши лосось копченый 1 шт, Суши тамаго 1 шт, Сашими лосось 0.5 порции, Сашими тунец 0.5 порции",Ассорти,2899 с,https://nambafood.kg/dish_image/104691.png
Сет №3,"Суши рум, Чука маки ролл, Филадельфия раунд, Ролл с угорем, Ролл с омлетом, Суши тунец 2 шт, Суши угорь 2 шт, Суши окунь 2 шт, Суши лосось 2 шт",Ассорти,3699 с,https://nambafood.kg/dish_image/104692.png
Сет №4,"Унаги ролл, запечённый дуэт, изумитай ролл, Калифорния ролл, Филадельфия Грин, ролл с лососем, ролл с угрем, ролл с омлетом.",Ассорти,3999 с,https://nambafood.kg/dish_image/104693.png
Десерт Анна Павловна,180 г,Десерты,219 с,https://nambafood.kg/dish_image/127070.png
Медовый торт,150 г,Десерты,249 с,https://nambafood.kg/dish_image/127071.png
Наполеон,150 г,Десерты,249 с,https://nambafood.kg/dish_image/127072.png
Трюфельный торт,,Десерты,269 с,https://nambafood.kg/dish_image/127076.png
Блинный брауни,,Десерты,339 с,https://nambafood.kg/dish_image/127077.png
Чизкейк Нью-йорк,,Десерты,269 с,https://nambafood.kg/dish_image/145823.png
Торт Блюберри,,Десерты,319 с,https://nambafood.kg/dish_image/127081.png
Шоколадный фондан,,Десерты,339 с,https://nambafood.kg/dish_image/127082.png
Лимонад «Маракуя-клубника»,400 мл,Холодные напитки,249 с,https://nambafood.kg/dish_image/104695.png
Лимонад «Киви-апельсин»,400 мл,Холодные напитки,249 с,https://nambafood.kg/dish_image/104696.png
Мохито,400 мл,Холодные напитки,249 с,https://nambafood.kg/dish_image/25144.png
Лимонад «Киви-огурец»,400 мл,Холодные напитки,249 с,https://nambafood.kg/dish_image/25139.png
Лимонад «Клубничный»,400 мл,Холодные напитки,249 с,https://nambafood.kg/dish_image/25142.png
Лимонад «Лесные ягоды»,400 мл,Холодные напитки,249 с,https://nambafood.kg/dish_image/25140.png
Лимонад «Маракуя-имбирь»,400 мл,Холодные напитки,249 с,https://nambafood.kg/dish_image/25138.png
Coca cola 1 л,,Холодные напитки,249 с,https://nambafood.kg/dish_image/17359.png
Fanta 1 л,,Холодные напитки,249 с,https://nambafood.kg/dish_image/17360.png
Borjomi,,Холодные напитки,219 с,https://nambafood.kg/dish_image/140827.png
Schweppes tonic,,Холодные напитки,189 с,https://nambafood.kg/dish_image/25146.png
Red Bull,,Холодные напитки,289 с,https://nambafood.kg/dish_image/25145.png
