Наименование,Описание,Категория,Цена,Фото
Соус кисло-сладкий,,Соусы,24 с,https://nambafood.kg/dish_image/64142.png
Соус терияки,,Соусы,24 с,https://nambafood.kg/dish_image/64140.png
"Двойной эспрессо 0,1 л",,Горячие безалкогольные напитки,75 с,https://nambafood.kg/dish_image/55065.png
"Американо 0,2 л",,Горячие безалкогольные напитки,75 с,https://nambafood.kg/dish_image/55063.png
"Американо 0,3 л",,Горячие безалкогольные напитки,85 с,https://nambafood.kg/dish_image/55067.png
"Капучино 0,3 л",,Горячие безалкогольные напитки,99 с,https://nambafood.kg/dish_image/55066.png
"Капучино 0,4 л",,Горячие безалкогольные напитки,109 с,https://nambafood.kg/dish_image/55079.png
"Латте 0,3 л",,Горячие безалкогольные напитки,105 с,https://nambafood.kg/dish_image/55068.png
"Латте 0,4 л",,Горячие безалкогольные напитки,115 с,https://nambafood.kg/dish_image/55069.png
"Чай черный 0,3 л",,Горячие безалкогольные напитки,39 с,https://nambafood.kg/dish_image/55070.png
