Наименование,Описание,Категория,Цена,Фото
Нью- йорк,"Брокколи, цукини, морк., франц. соус, томат. соус, горчица зернистая 3",Стейки,700 с,https://nambafood.kg/dish_image/141026.png
Рибай,"Гарнир Кантри, соус франц., лук. соус, горчица зерн.",Стейки,720 с,https://nambafood.kg/dish_image/141027.png
Ковбой,"Листья салата, черри, фри, соус франц., грибной соус",Стейки,680 с,https://nambafood.kg/dish_image/141028.png
Бон филе с грибным соусом,"Бон филе, брокколи, цукини, морк., фри, черри, грибной соус, гранат. соус",Стейки,480 с,https://nambafood.kg/dish_image/141029.png
Шатобриан кусочками,"Бон филе, брокколи, цукини, морк., фри, черри, грибной соус, франц. соус, перечный соус",Стейки,850 с,https://nambafood.kg/dish_image/141296.png
Узгенский плов из баранины,1 кг.,Блюда на заказ,1600 с,https://nambafood.kg/dish_image/141031.png
Узгенский плов из говядины,1 кг.,Блюда на заказ,1700 с,https://nambafood.kg/dish_image/141032.png
Мансаф с бараниной,"Мясо баранина/говядина на выбор, рис инд., карри, миндаль, кедровые орехи",Блюда на заказ,1600 с,https://nambafood.kg/dish_image/141033.png
Мансаф с говядиной,"Мясо баранина/говядина на выбор, рис инд., карри, миндаль, кедровые орехи",Блюда на заказ,1600 с,https://nambafood.kg/dish_image/141034.png
Уззи плов по-арабски,"Фарш, рис, изюм, миндаль, специи, карри",Блюда на заказ,1500 с,https://nambafood.kg/dish_image/141035.png
Ассорти мясное,"Говядина, язык гов., колбаса копч., кур. копч., зелень, черри",Блюда на заказ,900 с,https://nambafood.kg/dish_image/141036.png
Искандер кебаб,"Говядина, соус искандер, помидоры, огурцы сол., лук марин., рис пилав, салат морковный, сузмо",Фастфуд,390 с,https://nambafood.kg/dish_image/141041.png
Шаурма говядина,"фри, огурцы сол., кетчуп, лаваш, помидоры, лук, соус на выбор",Фастфуд,240 с,https://nambafood.kg/dish_image/141043.png
Шаурма с курицей,"Курица/говядина на выбрр, фри, огурцы сол., кетчуп, лаваш, помидоры, лук, соус на выбор",Фастфуд,220 с,https://nambafood.kg/dish_image/141044.png
Донер с курицей и сыром,"Курица, лаваш, сыр, фри, соус",Фастфуд,360 с,https://nambafood.kg/dish_image/141048.png
Донер с говядиной и сыром,"Говядина, сыр сулугуни, лаваш, чесночный соус, картофель фри",Фастфуд,380 с,https://nambafood.kg/dish_image/141054.png
Соус тар-тар,"120 гр. Майонез, маринованные огурцы, чеснок, зеленый лук.",Дополнительно,60 с,https://nambafood.kg/dish_image/67499.png
Кетчуп,70 гр.,Дополнительно,50 с,https://nambafood.kg/dish_image/106908.png
Майонез,70 гр.,Дополнительно,50 с,https://nambafood.kg/dish_image/67501.png
Мед,,Дополнительно,60 с,https://nambafood.kg/dish_image/67504.png
Десерт «Здоровье смородина»‎‎,"Творог, пюре смородина, киви, мюсли, взбитые сливки",Десерты,210 с,https://nambafood.kg/dish_image/141057.png
Чизкейк шоколадный,,Десерты,240 с,https://nambafood.kg/dish_image/106973.png
Десерт «Здоровье клубника»‎‎,"Творог, пюре клубника, киви, мюсли, взбитые сливки",Десерты,210 с,https://nambafood.kg/dish_image/141055.png
Десерт «Здоровье малина»‎‎,"Творог, пюре малина, киви, мюсли, взбитые сливки",Десерты,210 с,https://nambafood.kg/dish_image/141056.png
Bonaqua с газом 1 л.,,Напитки,90 с,https://nambafood.kg/dish_image/106965.png
Bonaqua без газа 1 л.,,Напитки,80 с,https://nambafood.kg/dish_image/106966.png
Айран,1 л.,Напитки,100 с,https://nambafood.kg/dish_image/23097.png
Sprite 1 л,1 л.,Напитки,160 с,https://nambafood.kg/dish_image/19736.png
Fanta 1 л,1 л.,Напитки,160 с,https://nambafood.kg/dish_image/19735.png
Coca-Cola 1 л,1 л.,Напитки,160 с,https://nambafood.kg/dish_image/19734.png
"Боржоми 0,5 л",,Напитки,160 с,https://nambafood.kg/dish_image/141058.png
