Наименование,Описание,Категория,Цена,Фото
Жусай с машем,,Овощные блюда,200 с,https://nambafood.kg/dish_image/101468.png
Доуфу по-домашнему,,Овощные блюда,220 с,https://nambafood.kg/dish_image/101470.png
Жареные яйца с помидорами,,Овощные блюда,220 с,https://nambafood.kg/dish_image/101471.png
Жусай с яйцами,,Овощные блюда,220 с,https://nambafood.kg/dish_image/101568.png
Зелёный лук с яйцом,,Овощные блюда,220 с,https://nambafood.kg/dish_image/101474.png
Ямс с черными грибами,,Овощные блюда,260 с,https://nambafood.kg/dish_image/101569.png
Жареные брокколи с чесноком,,Овощные блюда,240 с,https://nambafood.kg/dish_image/101570.png
Яйцо на пару,,Овощные блюда,200 с,https://nambafood.kg/dish_image/101478.png
Жареная капуста,,Овощные блюда,200 с,https://nambafood.kg/dish_image/101480.png
Вареная зелень,,Овощные блюда,200 с,https://nambafood.kg/dish_image/101481.png
Жареная зимняя тыква,,Овощные блюда,200 с,https://nambafood.kg/dish_image/101482.png
Черные яйца с овощами в соусе,,Овощные блюда,260 с,https://nambafood.kg/dish_image/101483.png
Фарш с яйцами на жаровне,,Овощные блюда,290 с,https://nambafood.kg/dish_image/101571.png
Жареный баклажан с перцем,,Овощные блюда,260 с,https://nambafood.kg/dish_image/101486.png
Огурцы с чесноком,,Овощные блюда,200 с,https://nambafood.kg/dish_image/101488.png
Доуфу в соевом соусе,,Овощные блюда,240 с,https://nambafood.kg/dish_image/101489.png
Тушёное доуфу,,Овощные блюда,240 с,https://nambafood.kg/dish_image/101572.png
Жарененное доуфу с жусаем и перцем,,Овощные блюда,200 с,https://nambafood.kg/dish_image/101492.png
Жареное доуфу в соусе,,Овощные блюда,240 с,https://nambafood.kg/dish_image/101493.png
Салат-латук с чесноком,,Овощные блюда,220 с,https://nambafood.kg/dish_image/101494.png
Ю Пай Цай с чесноком,,Овощные блюда,200 с,https://nambafood.kg/dish_image/101496.png
Шпинат с чесноком,,Овощные блюда,200 с,https://nambafood.kg/dish_image/101497.png
Цветки хризантемы,,Овощные блюда,220 с,https://nambafood.kg/dish_image/101498.png
Жареный маш,,Овощные блюда,260 с,https://nambafood.kg/dish_image/101499.png
