Наименование,Описание,Категория,Цена,Фото
Овощи и грибы 35 см (традиционное тесто),"Орегано, шампиньоны свежие, маслины резанные, лук красный, перец сладкий, сыр моцарелла, пицца-соус, сыр брынза и томаты.",Большая пицца,699 с,https://nambafood.kg/dish_image/92850.png
Овощи и грибы 35 см (тонкое тесто),"Орегано, шампиньоны свежие, маслины резанные, лук красный, перец сладкий, сыр моцарелла, пицца-соус, сыр брынза и томаты.",Большая пицца,699 с,https://nambafood.kg/dish_image/92851.png
Азиатская 35см.,"Моцарелла, сладкий перец, томаты, красный лук, фарш из говядины, сушенный перец чили, томатный соус",Большая пицца,799 с,https://nambafood.kg/dish_image/130837.png
Мексиканская 35 см (традиционное тесто),"Лук красный, перец сладкий, пицца-соус, сыр моцарелла, томаты, халапеньо, цыпленок и соус сальса.",Большая пицца,749 с,https://nambafood.kg/dish_image/92793.png
Додстер 1шт,"Фирменный горячий ролл. Цыпленок, томаты, моцарелла и соус ранч в тонкой пшеничной лепешке.",Закуски,169 с,https://nambafood.kg/dish_image/92877.png
Острый Додстер,"Горячая закуска с острым цыплёнком, солеными огурчиками, томатами, моцареллой и соусом барбекю в тонкой пшеничной лепешке.",Закуски,169 с,https://nambafood.kg/dish_image/99223.png
Грибной Стартер,"Горячая закуска с шампиньонами, моцареллой и соусом ранч в тонкой пшеничной лепешке.",Закуски,159 с,https://nambafood.kg/dish_image/96487.png
Острый Стартер,"Горячая закуска с колбасками чоризо, перчиком халапеньо, соусом сальса, цыпленком и моцареллой в тонкой пшеничной лепешке",Закуски,159 с,https://nambafood.kg/dish_image/96489.png
Ланчбокс с крыльями барбекю 1 шт,"Горячий сытный обед с куриными крылышками барбекю, картофелем из печи с итальянскими травами и соусом барбекю",Закуски,315 с,https://nambafood.kg/dish_image/99218.png
Ланчбокс с куриными кусочками 1 шт,"Горячий сытный обед с нежными куриными кусочками, картофелем из печи с итальянскими травами и сырным соусом",Закуски,315 с,https://nambafood.kg/dish_image/99219.png
Картофель из печи,Ароматный картофель из печи с приправами и орегано.,Закуски,170 с,https://nambafood.kg/dish_image/42675.png
Крылья барбекю,Запеченные куриные крылья в маринаде из соуса барбекю.,Закуски,365 с,https://nambafood.kg/dish_image/92888.png
Куриные кусочки,300 г. Кусочки куриного филе в хрустящей панировке.,Закуски,365 с,https://nambafood.kg/dish_image/42251.png
Паста Карбонара,"Паста, ветчина, сыры чеддер, пармезан и моцарелла, томаты, соус альфредо, итальянские травы, чеснок.",Закуски,275 с,https://nambafood.kg/dish_image/102253.png
Паста из печи. Цыпленок и грибы,"Макароны фузилли (спиральки), цыпленок и шампиньоны, запеченные под сыром с и соусом Ранч",Закуски,275 с,https://nambafood.kg/dish_image/92880.png
Картофельные оладьи 8 шт,Картофельные оладьи в панировке. Готовятся в печи.,Закуски,185 с,https://nambafood.kg/dish_image/45456.png
Рулетики с пепперони и сыром 16 шт,"Микс горячих рулетиков с сырным соусом: 8 штук с пепперони и моцареллой, 8 штук с моцареллой.",Закуски,235 с,https://nambafood.kg/dish_image/99225.png
Рулетики с брусникой 16 шт,Сладкие рулетики с натуральной брусникой.,Десерты,155 с,https://nambafood.kg/dish_image/60290.png
Рулетики с корицей 16 шт,Горячие сладкие рулетики с пряной корицей и сахаром.,Десерты,155 с,https://nambafood.kg/dish_image/44370.png
Чизкейк Нью Йорк,Классический американский чизкейк. Нежный десерт обладает в меру сладким бархатистым вкусом.,Десерты,149 с,https://nambafood.kg/dish_image/30648.png
